Date,Total,Coronavirus
2020-04-15T05:14:23-05:00,215723,222
2020-04-15T05:44:29-05:00,215723,222
2020-04-15T06:14:35-05:00,216079,222
2020-04-15T06:44:41-05:00,216079,222
2020-04-15T07:14:47-05:00,216079,222
2020-04-15T07:44:54-05:00,216079,222
2020-04-15T08:15:00-05:00,216079,222
2020-04-15T08:45:06-05:00,216079,222
2020-04-15T09:15:12-05:00,216079,222
2020-04-15T09:45:18-05:00,216079,222
2020-04-15T10:15:25-05:00,216436,222
2020-04-15T10:45:31-05:00,216436,222
2020-04-15T11:15:37-05:00,216436,222
2020-04-15T11:45:43-05:00,216436,222
2020-04-15T12:15:49-05:00,,222
2020-04-15T12:45:55-05:00,216436,222
2020-04-15T13:16:01-05:00,216436,222
2020-04-15T13:46:07-05:00,216436,222
2020-04-15T14:16:16-05:00,216764,220
2020-04-15T14:46:23-05:00,216764,220
2020-04-15T15:16:29-05:00,216764,220
2020-04-15T15:46:35-05:00,216764,220
2020-04-15T16:16:41-05:00,216764,220
2020-04-15T16:46:47-05:00,216764,220
2020-04-15T17:16:56-05:00,216764,220
2020-04-15T17:47:02-05:00,216764,220
2020-04-15T18:17:08-05:00,217101,220
2020-04-15T18:47:14-05:00,217101,220
2020-04-15T19:17:21-05:00,217101,220
2020-04-15T19:47:27-05:00,217101,220
2020-04-15T20:17:33-05:00,217101,220
2020-04-15T20:47:39-05:00,217101,220
2020-04-15T21:17:45-05:00,217101,220
2020-04-15T21:47:51-05:00,217101,220
2020-04-15T22:17:58-05:00,217377,219
2020-04-15T22:48:04-05:00,217377,219
2020-04-15T23:18:10-05:00,217377,219
2020-04-15T23:48:16-05:00,217377,219
2020-04-16T00:18:22-05:00,217377,219
2020-04-16T00:48:28-05:00,217377,219
2020-04-16T01:18:34-05:00,217377,219
2020-04-16T01:48:40-05:00,217377,219
2020-04-16T02:18:46-05:00,217701,220
2020-04-16T02:48:53-05:00,217701,220
2020-04-16T03:19:00-05:00,217701,220
2020-04-16T03:49:07-05:00,217701,220
2020-04-16T04:19:13-05:00,217701,220
2020-04-16T04:49:19-05:00,217701,220
2020-04-16T05:19:25-05:00,217701,220
2020-04-16T05:49:31-05:00,217701,220
2020-04-16T06:19:39-05:00,218028,222
2020-04-16T06:49:45-05:00,218028,222
2020-04-16T07:19:51-05:00,218028,222
2020-04-16T07:49:57-05:00,218028,222
2020-04-16T08:20:03-05:00,218028,222
2020-04-16T08:50:09-05:00,218028,222
2020-04-16T09:20:15-05:00,218028,222
2020-04-16T09:50:21-05:00,218028,222
2020-04-16T10:20:28-05:00,218329,223
2020-04-16T10:50:34-05:00,218329,223
2020-04-16T11:20:40-05:00,218329,223
2020-04-16T11:50:48-05:00,218329,223
2020-04-16T12:20:54-05:00,218329,223
2020-04-16T12:51:00-05:00,218329,223
2020-04-16T13:21:06-05:00,218329,223
2020-04-16T13:51:12-05:00,218329,223
2020-04-16T14:21:18-05:00,218580,223
2020-04-16T14:51:24-05:00,218580,223
2020-04-16T15:21:30-05:00,218580,223
2020-04-16T15:51:36-05:00,218580,223
2020-04-16T16:21:42-05:00,218580,223
2020-04-16T16:51:48-05:00,218580,223
2020-04-16T17:21:54-05:00,218580,223
2020-04-16T17:52:00-05:00,218580,223
2020-04-16T18:22:07-05:00,218837,224
2020-04-16T18:52:13-05:00,218837,224
2020-04-16T19:22:19-05:00,218837,224
2020-04-16T19:52:25-05:00,218837,224
2020-04-16T20:22:31-05:00,218837,224
2020-04-16T20:52:37-05:00,218837,224
2020-04-16T21:22:43-05:00,218837,224
2020-04-16T21:52:49-05:00,218837,224
2020-04-16T22:22:58-05:00,219342,223
2020-04-16T22:53:13-05:00,219342,223
2020-04-16T23:23:20-05:00,219342,223
2020-04-16T23:53:26-05:00,219342,223
2020-04-17T00:23:32-05:00,219342,223
2020-04-17T00:53:38-05:00,219342,223
2020-04-17T01:23:44-05:00,219342,223
2020-04-17T01:53:50-05:00,219342,223
2020-04-17T02:23:59-05:00,219572,224
2020-04-17T02:54:05-05:00,219572,224
2020-04-17T03:24:11-05:00,219572,224
2020-04-17T03:54:17-05:00,219572,224
2020-04-17T04:24:23-05:00,219572,224
2020-04-17T04:54:29-05:00,219572,224
2020-04-17T05:24:35-05:00,219572,224
2020-04-17T05:54:41-05:00,219572,224
2020-04-17T06:24:53-05:00,219847,224
2020-04-17T06:54:59-05:00,219847,224
2020-04-17T07:25:05-05:00,219847,224
2020-04-17T07:55:11-05:00,219847,224
2020-04-17T08:25:18-05:00,219847,224
2020-04-17T08:55:24-05:00,219847,224
2020-04-17T09:25:30-05:00,219847,224
2020-04-17T09:55:36-05:00,219847,224
2020-04-17T10:25:43-05:00,220365,225
2020-04-17T10:55:49-05:00,220365,225
2020-04-17T11:25:55-05:00,220365,225
2020-04-17T11:56:01-05:00,220365,225
2020-04-17T12:26:07-05:00,220365,225
2020-04-17T12:56:13-05:00,220365,225
2020-04-17T13:26:19-05:00,220365,225
2020-04-17T13:56:25-05:00,220365,225
2020-04-17T14:26:32-05:00,221087,226
2020-04-17T14:56:38-05:00,221087,226
2020-04-17T15:26:44-05:00,221087,226
2020-04-17T15:56:50-05:00,221087,226
2020-04-17T16:26:57-05:00,221087,226
2020-04-17T16:57:03-05:00,221087,226
2020-04-17T17:27:09-05:00,221087,226
2020-04-17T17:57:15-05:00,221087,226
2020-04-17T18:27:22-05:00,221634,224
2020-04-17T18:57:28-05:00,221634,224
2020-04-17T19:27:34-05:00,221634,224
2020-04-17T19:57:40-05:00,221634,224
2020-04-17T20:27:46-05:00,221634,224
2020-04-17T20:57:52-05:00,221634,224
2020-04-17T21:27:58-05:00,221634,224
2020-04-17T21:58:04-05:00,221634,224
2020-04-17T22:28:13-05:00,221790,222
2020-04-17T22:58:20-05:00,221790,222
2020-04-17T23:28:26-05:00,221790,222
2020-04-17T23:58:32-05:00,221790,222
2020-04-18T00:28:38-05:00,221790,222
2020-04-18T00:58:44-05:00,221790,222
2020-04-18T01:28:50-05:00,221790,222
2020-04-18T01:58:56-05:00,221790,222
2020-04-18T02:29:05-05:00,222052,221
2020-04-18T02:59:12-05:00,222052,221
2020-04-18T03:29:18-05:00,222052,221
2020-04-18T03:59:24-05:00,222052,221
2020-04-18T04:29:30-05:00,222052,221
2020-04-18T04:59:36-05:00,222052,221
2020-04-18T05:29:42-05:00,222052,221
2020-04-18T05:59:48-05:00,222052,221
2020-04-18T06:29:56-05:00,222257,221
2020-04-18T07:00:03-05:00,222257,221
2020-04-18T07:30:10-05:00,222257,221
2020-04-18T08:00:16-05:00,222257,221
2020-04-18T08:30:22-05:00,222257,221
2020-04-18T09:00:28-05:00,222257,221
2020-04-18T09:30:34-05:00,222257,221
2020-04-18T10:00:40-05:00,222257,221
2020-04-18T10:30:48-05:00,222577,220
2020-04-18T11:00:54-05:00,222577,220
2020-04-18T11:31:00-05:00,222577,220
2020-04-18T12:01:06-05:00,222577,220
2020-04-18T12:31:12-05:00,222577,220
2020-04-18T13:01:18-05:00,222577,220
2020-04-18T13:31:24-05:00,222577,220
2020-04-18T14:01:30-05:00,222577,220
2020-04-18T14:31:36-05:00,222838,218
2020-04-18T15:01:43-05:00,222838,218
2020-04-18T15:31:49-05:00,222838,218
2020-04-18T16:01:55-05:00,222838,218
2020-04-18T16:32:01-05:00,222838,218
2020-04-18T17:02:07-05:00,222838,218
2020-04-18T17:32:13-05:00,222838,218
2020-04-18T18:02:19-05:00,222838,218
2020-04-18T18:32:25-05:00,222993,214
2020-04-18T19:02:31-05:00,222993,214
2020-04-18T19:32:37-05:00,222993,214
2020-04-18T20:02:43-05:00,222993,214
2020-04-18T20:32:49-05:00,222993,214
2020-04-18T21:02:55-05:00,222993,214
2020-04-18T21:33:01-05:00,222993,214
2020-04-18T22:03:07-05:00,222993,214
2020-04-18T22:33:15-05:00,223547,213
2020-04-18T23:03:21-05:00,223547,213
2020-04-18T23:33:27-05:00,223547,213
2020-04-19T00:03:33-05:00,223547,213
2020-04-19T00:33:39-05:00,223547,213
2020-04-19T01:03:47-05:00,223547,213
2020-04-19T01:33:53-05:00,223547,213
2020-04-19T02:04:00-05:00,223450,213
2020-04-19T02:34:06-05:00,223450,213
2020-04-19T03:04:12-05:00,223450,213
2020-04-19T03:34:18-05:00,223450,213
2020-04-19T04:04:24-05:00,223450,213
2020-04-19T04:34:31-05:00,223450,213
2020-04-19T05:04:37-05:00,223450,213
2020-04-19T05:34:43-05:00,223450,213
2020-04-19T06:04:51-05:00,223023,213
2020-04-19T06:34:58-05:00,223023,213
2020-04-19T07:05:08-05:00,223023,213
2020-04-19T07:35:15-05:00,223023,213
2020-04-19T08:05:21-05:00,223023,213
2020-04-19T08:35:27-05:00,223023,213
2020-04-19T09:05:33-05:00,223023,213
2020-04-19T09:35:39-05:00,223023,213
2020-04-19T10:05:45-05:00,222549,213
2020-04-19T10:35:51-05:00,222549,213
2020-04-19T11:05:57-05:00,222549,213
2020-04-19T11:36:03-05:00,222549,213
2020-04-19T12:06:09-05:00,222549,213
2020-04-19T12:36:15-05:00,222549,213
2020-04-19T13:06:21-05:00,222549,213
2020-04-19T13:36:27-05:00,222549,213
2020-04-19T14:06:34-05:00,222513,211
2020-04-19T14:36:40-05:00,222513,211
2020-04-19T15:06:46-05:00,222513,211
2020-04-19T15:36:52-05:00,222513,211
2020-04-19T16:06:58-05:00,222513,211
2020-04-19T16:37:04-05:00,222513,211
2020-04-19T17:07:10-05:00,222513,211
2020-04-19T17:37:16-05:00,222513,211
2020-04-19T18:07:23-05:00,222651,211
2020-04-19T18:37:29-05:00,222651,211
2020-04-19T19:07:35-05:00,222651,211
2020-04-19T19:37:41-05:00,222651,211
2020-04-19T20:07:47-05:00,222651,211
2020-04-19T20:37:53-05:00,222651,211
2020-04-19T21:07:59-05:00,222651,211
2020-04-19T21:38:05-05:00,222651,211
2020-04-19T22:08:11-05:00,222869,209
2020-04-19T22:38:17-05:00,222869,209
2020-04-19T23:08:23-05:00,222869,209
2020-04-19T23:38:29-05:00,222869,209
2020-04-20T00:08:35-05:00,222869,209
2020-04-20T00:38:41-05:00,222869,209
2020-04-20T01:08:47-05:00,222869,209
2020-04-20T01:38:53-05:00,222869,209
2020-04-20T02:08:59-05:00,223104,208
2020-04-20T02:39:05-05:00,223104,208
2020-04-20T03:09:11-05:00,223104,208
2020-04-20T03:39:17-05:00,223104,208
2020-04-20T04:09:23-05:00,223104,208
2020-04-20T04:39:29-05:00,223104,208
2020-04-20T05:09:35-05:00,223104,208
2020-04-20T05:39:41-05:00,223104,208
2020-04-20T06:09:48-05:00,223358,209
2020-04-20T06:39:54-05:00,223358,209
2020-04-20T07:10:00-05:00,223358,209
2020-04-20T07:40:06-05:00,223358,209
2020-04-20T08:10:12-05:00,223358,209
2020-04-20T08:40:18-05:00,223358,209
2020-04-20T09:10:24-05:00,223358,209
2020-04-20T09:40:30-05:00,223358,209
2020-04-20T10:10:37-05:00,223610,208
2020-04-20T10:40:43-05:00,223610,208
2020-04-20T11:10:49-05:00,223610,208
2020-04-20T11:40:55-05:00,223610,208
2020-04-20T12:11:01-05:00,223610,208
2020-04-20T12:41:07-05:00,223610,208
2020-04-20T13:11:13-05:00,223610,208
2020-04-20T13:41:19-05:00,223610,208
2020-04-20T14:11:26-05:00,223816,209
2020-04-20T14:41:32-05:00,223816,209
2020-04-20T15:11:38-05:00,223816,209
2020-04-20T15:41:44-05:00,223816,209
2020-04-20T16:11:50-05:00,223816,209
2020-04-20T16:41:56-05:00,223816,209
2020-04-20T17:12:02-05:00,223816,209
2020-04-20T17:42:08-05:00,223816,209
2020-04-20T18:12:15-05:00,223977,208
2020-04-20T18:42:21-05:00,223977,208
2020-04-20T19:12:27-05:00,223977,208
2020-04-20T19:42:33-05:00,223977,208
2020-04-20T20:12:39-05:00,223977,208
2020-04-20T20:42:45-05:00,223977,208
2020-04-20T21:12:51-05:00,223977,208
2020-04-20T21:42:57-05:00,223977,208
2020-04-20T22:13:04-05:00,224097,208
2020-04-20T22:43:10-05:00,224097,208
2020-04-20T23:13:16-05:00,224097,208
2020-04-20T23:43:22-05:00,224097,208
2020-04-21T00:13:28-05:00,224097,208
2020-04-21T00:43:34-05:00,224097,208
2020-04-21T01:13:40-05:00,224097,208
2020-04-21T01:43:46-05:00,224097,208
2020-04-21T02:13:53-05:00,224367,207
2020-04-21T02:44:00-05:00,224367,207
2020-04-21T03:14:06-05:00,224367,207
2020-04-21T03:44:12-05:00,224367,207
2020-04-21T04:14:18-05:00,224367,207
2020-04-21T04:44:24-05:00,224367,207
2020-04-21T05:14:30-05:00,224367,207
2020-04-21T05:44:36-05:00,224367,207
2020-04-21T06:14:42-05:00,224441,207
2020-04-21T06:44:48-05:00,224441,207
2020-04-21T07:14:55-05:00,224441,207
2020-04-21T07:45:01-05:00,224441,207
2020-04-21T08:15:07-05:00,224441,207
2020-04-21T08:45:13-05:00,224441,207
2020-04-21T09:15:19-05:00,224441,207
2020-04-21T09:45:25-05:00,224441,207
2020-04-21T10:15:32-05:00,224556,206
2020-04-21T10:45:41-05:00,224556,206
2020-04-21T11:15:47-05:00,224556,206
2020-04-21T11:45:53-05:00,224556,206
2020-04-21T12:15:59-05:00,224556,206
2020-04-21T12:46:06-05:00,224556,206
2020-04-21T13:16:12-05:00,224556,206
2020-04-21T13:46:18-05:00,224556,206
2020-04-21T14:16:25-05:00,224633,206
2020-04-21T14:46:31-05:00,224633,206
2020-04-21T15:16:37-05:00,224633,206
2020-04-21T15:46:43-05:00,224633,206
2020-04-21T16:16:49-05:00,224633,206
2020-04-21T16:46:55-05:00,224633,206
2020-04-21T17:17:01-05:00,224633,206
2020-04-21T17:47:07-05:00,224633,206
2020-04-21T18:17:13-05:00,224714,202
2020-04-21T18:47:20-05:00,224714,202
2020-04-21T19:17:26-05:00,224714,202
2020-04-21T19:47:32-05:00,224714,202
2020-04-21T20:17:38-05:00,224714,202
2020-04-21T20:47:44-05:00,224714,202
2020-04-21T21:17:50-05:00,224714,202
2020-04-21T21:47:56-05:00,224714,202
2020-04-21T22:18:04-05:00,224798,202
2020-04-21T22:48:10-05:00,224798,202
2020-04-21T23:18:16-05:00,224798,202
2020-04-21T23:48:22-05:00,224798,202
2020-04-22T00:18:28-05:00,224798,202
2020-04-22T00:48:34-05:00,224798,202
2020-04-22T01:18:40-05:00,224798,202
2020-04-22T01:48:46-05:00,224798,202
2020-04-22T02:18:55-05:00,224955,202
2020-04-22T02:49:01-05:00,224955,202
2020-04-22T03:19:07-05:00,224955,202
2020-04-22T03:49:13-05:00,224955,202
2020-04-22T04:19:19-05:00,224955,202
2020-04-22T04:49:25-05:00,224955,202
2020-04-22T05:19:31-05:00,224955,202
2020-04-22T05:49:37-05:00,224955,202
2020-04-22T06:19:44-05:00,225036,200
2020-04-22T06:49:51-05:00,225036,200
2020-04-22T07:19:57-05:00,225036,200
2020-04-22T07:50:03-05:00,225036,200
2020-04-22T08:20:09-05:00,225036,200
2020-04-22T08:50:15-05:00,225036,200
2020-04-22T09:20:21-05:00,225036,200
2020-04-22T09:50:27-05:00,225036,200
2020-04-22T10:20:33-05:00,225130,200
2020-04-22T10:50:40-05:00,225130,200
2020-04-22T11:22:58-05:00,,200
2020-04-22T11:53:04-05:00,225130,200
2020-04-22T12:23:10-05:00,225130,200
2020-04-22T12:53:16-05:00,225130,200
2020-04-22T13:23:22-05:00,225130,200
2020-04-22T13:53:28-05:00,225130,200
2020-04-22T14:23:34-05:00,225181,198
2020-04-22T14:53:41-05:00,225181,198
2020-04-22T15:23:47-05:00,225181,198
2020-04-22T15:53:53-05:00,225181,198
2020-04-22T16:23:59-05:00,225181,198
2020-04-22T16:54:05-05:00,225181,198
2020-04-22T17:24:11-05:00,225181,198
2020-04-22T17:54:17-05:00,225181,198
2020-04-22T18:24:24-05:00,225204,198
2020-04-22T18:54:30-05:00,225204,198
2020-04-22T19:24:36-05:00,225204,198
2020-04-22T19:54:42-05:00,225204,198
2020-04-22T20:24:48-05:00,225204,198
2020-04-22T20:54:54-05:00,225204,198
2020-04-22T21:25:00-05:00,225204,198
2020-04-22T21:55:06-05:00,225204,198
2020-04-22T22:25:12-05:00,225340,199
2020-04-22T22:55:18-05:00,225340,199
2020-04-22T23:25:24-05:00,225340,199
2020-04-22T23:55:30-05:00,225340,199
2020-04-23T00:25:36-05:00,225340,199
2020-04-23T00:55:42-05:00,225340,199
2020-04-23T01:25:48-05:00,225340,199
2020-04-23T01:55:54-05:00,225340,199
2020-04-23T02:26:01-05:00,225406,200
2020-04-23T02:56:07-05:00,225406,200
2020-04-23T03:26:13-05:00,225406,200
2020-04-23T03:56:19-05:00,225406,200
2020-04-23T04:26:25-05:00,225406,200
2020-04-23T04:56:31-05:00,225406,200
2020-04-23T05:26:37-05:00,225406,200
2020-04-23T05:56:45-05:00,225406,200
2020-04-23T06:26:51-05:00,225195,198
2020-04-23T06:56:57-05:00,225195,198
2020-04-23T07:27:03-05:00,225195,198
2020-04-23T07:57:09-05:00,225195,198
2020-04-23T08:27:15-05:00,225195,198
2020-04-23T08:57:21-05:00,225195,198
2020-04-23T09:27:27-05:00,225195,198
2020-04-23T09:57:33-05:00,225195,198
2020-04-23T10:27:43-05:00,224732,198
2020-04-23T10:57:49-05:00,224732,198
2020-04-23T11:27:55-05:00,224732,198
2020-04-23T11:58:01-05:00,224732,198
2020-04-23T12:28:07-05:00,224732,198
2020-04-23T12:58:13-05:00,224732,198
2020-04-23T13:28:19-05:00,224732,198
2020-04-23T13:58:25-05:00,224732,198
2020-04-23T14:28:32-05:00,224794,196
2020-04-23T14:58:38-05:00,224794,196
2020-04-23T15:28:44-05:00,224794,196
2020-04-23T15:58:50-05:00,224794,196
2020-04-23T16:28:56-05:00,224794,196
2020-04-23T16:59:03-05:00,224794,196
2020-04-23T17:29:09-05:00,224794,196
2020-04-23T17:59:15-05:00,224794,196
2020-04-23T18:29:21-05:00,224798,195
2020-04-23T18:59:28-05:00,224798,195
2020-04-23T19:29:34-05:00,224798,195
2020-04-23T19:59:40-05:00,224798,195
2020-04-23T20:29:46-05:00,224798,195
2020-04-23T20:59:52-05:00,224798,195
2020-04-23T21:29:58-05:00,224798,195
2020-04-23T22:00:04-05:00,224798,195
2020-04-23T22:30:12-05:00,224797,193
2020-04-23T23:00:18-05:00,224797,193
2020-04-23T23:30:24-05:00,224797,193
2020-04-24T00:00:30-05:00,224797,193
2020-04-24T00:30:36-05:00,224797,193
2020-04-24T01:00:42-05:00,224797,193
2020-04-24T01:30:48-05:00,224797,193
2020-04-24T02:00:54-05:00,224838,192
2020-04-24T02:31:01-05:00,224838,192
2020-04-24T03:01:07-05:00,224838,192
2020-04-24T03:31:13-05:00,224838,192
2020-04-24T04:01:19-05:00,224838,192
2020-04-24T04:31:25-05:00,224838,192
2020-04-24T05:01:31-05:00,224838,192
2020-04-24T05:31:37-05:00,224838,192
2020-04-24T06:01:43-05:00,224932,192
2020-04-24T06:31:49-05:00,224932,192
2020-04-24T07:01:56-05:00,224932,192
2020-04-24T07:32:02-05:00,224932,192
2020-04-24T08:02:08-05:00,224932,192
2020-04-24T08:32:14-05:00,224932,192
2020-04-24T09:02:20-05:00,224932,192
2020-04-24T09:32:26-05:00,224932,192
2020-04-24T10:02:34-05:00,224954,193
2020-04-24T10:32:41-05:00,224954,193
2020-04-24T11:02:47-05:00,224954,193
2020-04-24T11:32:53-05:00,224954,193
2020-04-24T12:02:59-05:00,224954,193
2020-04-24T12:33:05-05:00,224954,193
2020-04-24T13:03:11-05:00,224954,193
2020-04-24T13:33:17-05:00,224954,193
2020-04-24T14:03:24-05:00,224987,190
2020-04-24T14:33:30-05:00,224987,190
2020-04-24T15:03:37-05:00,224987,190
2020-04-24T15:33:44-05:00,224987,190
2020-04-24T16:03:50-05:00,224987,190
2020-04-24T16:33:56-05:00,224987,190
2020-04-24T17:04:02-05:00,224987,190
2020-04-24T17:34:08-05:00,224987,190
2020-04-24T18:04:15-05:00,225017,187
2020-04-24T18:34:21-05:00,225017,187
2020-04-24T19:04:27-05:00,225017,187
2020-04-24T19:34:33-05:00,225017,187
2020-04-24T20:04:39-05:00,225017,187
2020-04-24T20:34:45-05:00,225017,187
2020-04-24T21:04:51-05:00,225017,187
2020-04-24T21:34:57-05:00,225017,187
2020-04-24T22:05:04-05:00,225068,184
2020-04-24T22:35:10-05:00,225068,184
2020-04-24T23:05:16-05:00,225068,184
2020-04-24T23:35:22-05:00,225068,184
2020-04-25T00:05:28-05:00,225068,184
2020-04-25T00:35:34-05:00,225068,184
2020-04-25T01:05:40-05:00,225068,184
2020-04-25T01:35:46-05:00,225068,184
2020-04-25T02:05:55-05:00,225156,183
2020-04-25T02:36:01-05:00,225156,183
2020-04-25T03:06:07-05:00,225156,183
2020-04-25T03:36:13-05:00,225156,183
2020-04-25T04:06:19-05:00,225156,183
2020-04-25T04:36:25-05:00,225156,183
2020-04-25T05:06:31-05:00,225156,183
2020-04-25T05:36:37-05:00,225156,183
2020-04-25T06:06:43-05:00,225194,183
2020-04-25T06:36:50-05:00,225194,183
2020-04-25T07:06:56-05:00,225194,183
2020-04-25T07:37:02-05:00,225194,183
2020-04-25T08:07:08-05:00,225194,183
2020-04-25T08:37:14-05:00,225194,183
2020-04-25T09:07:20-05:00,225194,183
2020-04-25T09:37:26-05:00,225194,183
2020-04-25T10:07:32-05:00,225248,183
2020-04-25T10:37:38-05:00,225248,183
2020-04-25T11:07:44-05:00,225248,183
2020-04-25T11:37:50-05:00,225248,183
2020-04-25T12:07:56-05:00,225248,183
2020-04-25T12:38:02-05:00,225248,183
2020-04-25T13:08:08-05:00,225248,183
2020-04-25T13:38:14-05:00,225248,183
2020-04-25T14:08:20-05:00,225353,182
2020-04-25T14:38:27-05:00,225353,182
2020-04-25T15:08:33-05:00,225353,182
2020-04-25T15:38:39-05:00,225353,182
2020-04-25T16:08:46-05:00,225353,182
2020-04-25T16:38:52-05:00,225353,182
2020-04-25T17:08:58-05:00,225353,182
2020-04-25T17:39:04-05:00,225353,182
2020-04-25T18:09:10-05:00,225476,183
2020-04-25T18:39:16-05:00,225476,183
2020-04-25T19:09:22-05:00,225476,183
2020-04-25T19:39:28-05:00,225476,183
2020-04-25T20:09:34-05:00,225476,183
2020-04-25T20:39:40-05:00,225476,183
2020-04-25T21:09:46-05:00,225476,183
2020-04-25T21:39:52-05:00,225476,183
2020-04-25T22:09:59-05:00,225516,184
2020-04-25T22:40:05-05:00,225516,184
2020-04-25T23:10:11-05:00,225516,184
2020-04-25T23:40:17-05:00,225516,184
2020-04-26T00:10:23-05:00,225516,184
2020-04-26T00:40:29-05:00,225516,184
2020-04-26T01:10:35-05:00,225516,184
2020-04-26T01:40:41-05:00,225516,184
2020-04-26T02:10:49-05:00,225712,182
2020-04-26T02:40:56-05:00,225712,182
2020-04-26T03:11:02-05:00,225712,182
2020-04-26T03:41:08-05:00,225712,182
2020-04-26T04:11:14-05:00,225712,182
2020-04-26T04:41:20-05:00,225712,182
2020-04-26T05:11:26-05:00,225712,182
2020-04-26T05:41:32-05:00,225712,182
2020-04-26T06:11:38-05:00,225827,182
2020-04-26T06:41:44-05:00,225827,182
2020-04-26T07:11:50-05:00,225827,182
2020-04-26T07:41:56-05:00,225827,182
2020-04-26T08:12:02-05:00,225827,182
2020-04-26T08:42:08-05:00,225827,182
2020-04-26T09:12:14-05:00,225827,182
2020-04-26T09:42:20-05:00,225827,182
2020-04-26T10:12:27-05:00,226074,181
2020-04-26T10:42:33-05:00,226074,181
2020-04-26T11:12:39-05:00,226074,181
2020-04-26T11:42:45-05:00,226074,181
2020-04-26T12:12:51-05:00,226074,181
2020-04-26T12:42:57-05:00,226074,181
2020-04-26T13:13:03-05:00,226074,181
2020-04-26T13:43:09-05:00,226074,181
2020-04-26T14:13:16-05:00,226209,180
2020-04-26T14:43:22-05:00,226209,180
2020-04-26T15:13:28-05:00,226209,180
2020-04-26T15:43:34-05:00,226209,180
2020-04-26T16:13:40-05:00,226209,180
2020-04-26T16:43:46-05:00,226209,180
2020-04-26T17:13:52-05:00,226209,180
2020-04-26T17:43:58-05:00,226209,180
2020-04-26T18:14:05-05:00,226346,180
2020-04-26T18:44:11-05:00,226346,180
2020-04-26T19:14:17-05:00,226346,180
2020-04-26T19:44:23-05:00,226346,180
2020-04-26T20:14:29-05:00,226346,180
2020-04-26T20:44:35-05:00,226346,180
2020-04-26T21:14:41-05:00,226346,180
2020-04-26T21:44:47-05:00,226346,180
2020-04-26T22:14:53-05:00,226329,180
2020-04-26T22:44:59-05:00,226329,180
2020-04-26T23:15:05-05:00,226329,180
2020-04-26T23:45:11-05:00,226329,180
2020-04-27T00:15:17-05:00,226329,180
2020-04-27T00:45:23-05:00,226329,180
2020-04-27T01:15:29-05:00,226329,180
2020-04-27T01:45:35-05:00,226329,180
2020-04-27T02:15:41-05:00,226383,180
2020-04-27T02:45:47-05:00,226383,180
2020-04-27T03:15:53-05:00,226383,180
2020-04-27T03:45:59-05:00,226383,180
2020-04-27T04:16:05-05:00,226383,180
2020-04-27T04:46:11-05:00,226383,180
2020-04-27T05:16:17-05:00,226383,180
2020-04-27T05:46:23-05:00,226383,180
2020-04-27T06:16:29-05:00,226351,180
2020-04-27T06:46:36-05:00,226351,180
2020-04-27T07:16:42-05:00,226351,180
2020-04-27T07:46:48-05:00,226351,180
2020-04-27T08:16:54-05:00,226351,180
2020-04-27T08:47:00-05:00,226351,180
2020-04-27T09:17:06-05:00,226351,180
2020-04-27T09:47:13-05:00,226351,180
2020-04-27T10:17:19-05:00,226399,179
2020-04-27T10:47:25-05:00,226399,179
2020-04-27T11:17:31-05:00,226399,179
2020-04-27T11:47:37-05:00,226399,179
2020-04-27T12:17:43-05:00,226399,179
2020-04-27T12:47:49-05:00,226399,179
2020-04-27T13:17:55-05:00,226399,179
2020-04-27T13:48:01-05:00,226399,179
2020-04-27T14:18:07-05:00,226351,179
2020-04-27T14:48:14-05:00,226351,179
2020-04-27T15:18:20-05:00,226351,179
2020-04-27T15:48:26-05:00,226351,179
2020-04-27T16:18:32-05:00,226351,179
2020-04-27T16:50:44-05:00,226351,179
2020-04-27T17:20:50-05:00,226351,179
2020-04-27T17:50:51-05:00,,
2020-04-27T18:21:16-05:00,,
2020-04-27T18:21:35-05:00,,
2020-04-27T18:52:00-05:00,,
2020-04-27T19:22:01-05:00,,
2020-04-27T19:52:02-05:00,,
2020-04-27T20:22:03-05:00,,
2020-04-27T20:52:04-05:00,,
2020-04-27T21:22:05-05:00,,
2020-04-27T21:52:06-05:00,,
2020-04-27T22:22:07-05:00,,
2020-04-27T22:52:08-05:00,,
2020-04-27T23:22:09-05:00,,
2020-04-27T23:52:10-05:00,,
2020-04-28T00:22:11-05:00,,
2020-04-28T00:52:12-05:00,,
2020-04-28T01:22:13-05:00,,
2020-04-28T01:52:14-05:00,,
2020-04-28T02:22:15-05:00,,
2020-04-28T02:52:16-05:00,,
2020-04-28T03:22:17-05:00,,
2020-04-28T03:52:18-05:00,,
2020-04-28T04:22:19-05:00,,
2020-04-28T04:52:20-05:00,,
2020-04-28T05:22:21-05:00,,
2020-04-28T05:52:22-05:00,,
2020-04-28T06:22:23-05:00,,
2020-04-28T06:52:24-05:00,,
2020-04-28T07:22:25-05:00,,
2020-04-28T07:52:26-05:00,,
2020-04-28T08:22:27-05:00,,
2020-04-28T08:52:28-05:00,,
2020-04-28T09:22:29-05:00,,
2020-04-28T09:52:30-05:00,,
2020-04-28T10:22:31-05:00,,
2020-04-28T10:52:32-05:00,,
2020-04-28T11:22:33-05:00,,
2020-04-28T11:52:34-05:00,,
2020-04-28T12:22:35-05:00,,
2020-04-28T12:52:36-05:00,,
2020-04-28T13:22:37-05:00,,
2020-04-28T13:52:38-05:00,,
